region,CX_ConsequenceofError,CX_ContactWithOthers,CX_CoordinateorLeadOthers,CX_CrampedWorkSpaceAwkwardPositions,CX_DealWithExternalCustomers,CX_DealWithPhysicallyAggressivePeople,CX_DealWithUnpleasantorAngryPeople,CX_DegreeofAutomation,CX_ElectronicMail,CX_ExposedtoContaminants,CX_ExposedtoDiseaseorInfections,CX_ExposedtoHazardousConditions,CX_ExposedtoHazardousEquipment,CX_ExposedtoHighPlaces,CX_ExposedtoMinorBurnsCutsBitesorStings,CX_ExposedtoRadiation,CX_ExposedtoWholeBodyVibration,CX_ExtremelyBrightorInadequateLighting,CX_FacetoFaceDiscussions,CX_FreedomtoMakeDecisions,CX_FrequencyofConflictSituations,CX_FrequencyofDecisionMaking,CX_ImpactofDecisionsonCoworkersorCompanyResults,CX_ImportanceofBeingExactorAccurate,CX_ImportanceofRepeatingSameTasks,CX_InanEnclosedVehicleorEquipment,CX_InanOpenVehicleorEquipment,CX_IndoorsEnvironmentallyControlled,CX_IndoorsNotEnvironmentallyControlled,CX_LettersandMemos,CX_LevelofCompetition,CX_OutdoorsExposedtoWeather,CX_OutdoorsUnderCover,CX_PaceDeterminedbySpeedofEquipment,CX_PhysicalProximity,CX_PublicSpeaking,CX_ResponsibilityforOutcomesandResults,CX_ResponsibleforOthersHealthandSafety,CX_SoundsNoiseLevelsAreDistractingorUncomfortable,CX_SpendTimeBendingorTwistingtheBody,CX_SpendTimeClimbingLaddersScaffoldsorPoles,CX_SpendTimeKeepingorRegainingBalance,CX_SpendTimeKneelingCrouchingStoopingorCrawling,CX_SpendTimeMakingRepetitiveMotions,CX_SpendTimeSitting,CX_SpendTimeStanding,CX_SpendTimeUsingYourHandstoHandleControlorFeelObjectsToolsorControls,CX_SpendTimeWalkingandRunning,CX_StructuredversusUnstructuredWork,CX_Telephone,CX_TimePressure,CX_VeryHotorColdTemperatures,CX_WearCommonProtectiveorSafetyEquipmentsuchasSafetyShoesGlassesGlovesHearingProtectionHardHatsorLifeJackets,CX_WearSpecializedProtectiveorSafetyEquipmentsuchasBreathingApparatusSafetyHarnessFullProtectionSuitsorRadiationProtection,CX_WorkWithWorkGrouporTeam,SK_ActiveLearning,SK_ActiveListening,SK_ComplexProblemSolving,SK_Coordination,SK_CriticalThinking,SK_EquipmentMaintenance,SK_EquipmentSelection,SK_Installation,SK_Instructing,SK_JudgmentandDecisionMaking,SK_LearningStrategies,SK_ManagementofFinancialResources,SK_ManagementofMaterialResources,SK_ManagementofPersonnelResources,SK_Mathematics,SK_Monitoring,SK_Negotiation,SK_OperationMonitoring,SK_OperationandControl,SK_OperationsAnalysis,SK_Persuasion,SK_Programming,SK_QualityControlAnalysis,SK_ReadingComprehension,SK_Repairing,SK_Science,SK_ServiceOrientation,SK_SocialPerceptiveness,SK_Speaking,SK_SystemsAnalysis,SK_SystemsEvaluation,SK_TechnologyDesign,SK_TimeManagement,SK_Troubleshooting,SK_Writing,target_churn
"Farmington, NM",2.9148972213771422,4.542689585234763,3.616765642429774,2.129919024439712,3.6534494473177164,1.6597798397728425,3.2359155258087418,2.094150948179698,3.3494029003143697,2.903822178278065,1.931210577020586,2.055590153128486,2.2803522969272896,1.8038839874252104,2.298231974444782,1.210307271067843,1.504232177263969,2.1405553696379678,4.599206875570429,3.899174069566981,3.11497728425109,3.92745289524389,3.8807149376331003,4.137477588479871,3.3670648514349457,2.3071903965115097,1.729622654903154,3.70864648615759,2.2380777811580974,2.9973676097758846,2.959493915424399,2.614541831457256,1.881750684514755,1.9867074333231924,3.6070435554203426,2.0164020890376233,3.243310718994017,3.331375367609776,3.2027994118243583,2.591469425007606,1.5511298549842816,1.7058658351080012,2.0480986208295304,3.23064146638272,2.7075512625494373,3.4838200993814015,3.5062141770611497,2.9302019572051514,3.916653077781158,4.14632897272082,3.842512879018355,2.536351840584119,3.056473430686543,1.6801314268329783,4.269304431599229,2.908064597910962,3.4899808335868574,2.929927847074333,3.1672445492343577,3.2881670723050402,1.7181031335564345,1.6778452996653483,1.2845320961362945,2.7387448534631376,3.041453402291857,2.5948295811783795,1.8108090457357267,1.9413160937024643,2.5863842409491937,2.362177111854782,3.2143435249974646,2.626108761788865,2.5256553594970086,2.248251343677112,1.780583307980935,2.7118897170672347,1.3648760774769293,2.307616975965926,3.2456833485447723,1.7182156982050503,1.4808032653889058,3.0514812899300274,3.1685879221174322,3.438512726903965,2.3871688469729238,2.3767236081533314,1.5755752966230605,3.071631832471352,2.034791907514451,2.914844386979008,10.659509351469517
"Fayetteville, NC",2.851643213296399,4.57042083102493,3.6259350323176363,1.8876211265004617,3.808417913204063,1.7312458725761772,3.358620720221607,2.1319401662049864,3.5623846352723914,2.6093178208679593,2.095161292705448,1.7475442289935366,1.827262382271468,1.4476812557710066,2.0630785595567867,1.1967537580794092,1.2472202400738688,1.8561016066481997,4.5977786149584485,3.901461163434903,3.1660018467220685,3.934007903970452,3.8712919667590024,4.177389473684211,3.3958696952908585,2.0756275530932595,1.4338494182825485,4.07518459833795,1.993436860572484,3.064388734995383,2.9600273314866112,2.2101510987996305,1.6559650969529087,1.7460285503231763,3.6328226408125577,2.0867383933518004,3.1804847276084947,3.202654810710988,2.959583453370268,2.4564019944598336,1.317449270544783,1.5788422160664821,1.9181101754385965,3.1638135549399817,2.7710920775623267,3.4240608310249305,3.3102513388734995,2.909779796860572,3.920709621421976,4.210035087719298,3.8225687534626043,2.2042796306555865,2.7191619944598338,1.4543828624192061,4.294430433979686,2.9717523915050785,3.5970551800554014,2.947174626038781,3.2103353647276083,3.343006869806094,1.4688435826408126,1.454814219759926,1.1591932779316712,2.8035578208679595,3.099523287165282,2.662248457987073,1.838559593721145,1.9300729455216992,2.5614917451523547,2.43701540166205,3.2408995013850417,2.7307046352723914,2.3144614958448755,2.0059161957525395,1.7730163619575252,2.8438672576177284,1.385749104339797,2.154539944598338,3.3319449676823636,1.4350511542012927,1.5286003693444135,3.201746112650046,3.2754131855955677,3.5468256694367497,2.4661698984302864,2.427890710987996,1.5645509879963064,3.098737137580794,1.8412702493074793,3.002585263157895,10.574980891719745
"Fayetteville-Springdale-Rogers, AR-MO",2.9091833776397236,4.445873930056249,3.5746112090404094,1.9521196224904955,3.6608271240864787,1.645565617923285,3.2543804886724916,2.1753561217457036,3.469785658704221,2.6850395136778116,1.8362645012116765,1.8101528681638732,2.0504322207506362,1.5516268353803204,2.15706445071192,1.151279902049528,1.3382112334962666,1.967788145579048,4.549039048381308,3.9217505359644025,3.0963962960492672,3.919649723839379,3.8465004589443326,4.152960986555631,3.325192664513281,2.2257874960695947,1.5894790410127901,3.8803504841942114,2.18789730128028,3.0217434024767114,3.0262965923780305,2.3344001041755997,1.745478807570517,1.9680990795704663,3.4908344544914613,2.059751474497623,3.232246942223831,3.19485065570282,3.065609789330259,2.4361477165534393,1.3782146350836741,1.5896469939940225,1.8683781367812917,3.165221601826884,2.857527770102238,3.3543587960095667,3.3780414320333616,2.8057073729645263,3.9208964500894066,4.107327718014439,3.9048262046097704,2.425909592730576,2.8814685456387585,1.486298162952235,4.215775966879782,2.942286012837737,3.5175518718258996,2.95413231095146,3.179275993876508,3.320361362286527,1.586857755841615,1.5386263796120727,1.1935793624326272,2.7565401520709663,3.088669194830603,2.6329332736229287,1.8908082009699767,1.9741777464404024,2.5587178365777046,2.4220456546388314,3.228463692580347,2.6785241938301367,2.4299566337306615,2.129668418277736,1.8286611180455643,2.782338853369668,1.3852058817924557,2.233576974016446,3.2930932054006155,1.5589430099125623,1.4574960235411447,3.0678110213337653,3.2025570282004616,3.4776749880102775,2.448917451953769,2.4226676957183195,1.5811520058567015,3.090592077890317,1.9250183133081153,2.9609984056051553,10.309367055883493
"Flagstaff, AZ",2.6349535432430233,4.565913758034334,3.6288212513221056,1.8591104059881212,3.798496054023269,1.6830824180294526,3.379392970466195,2.088038402082825,3.339662842730453,2.5484438206817996,1.9755477178423237,1.6958336994548857,1.781066064600114,1.461762265072004,2.133683996420145,1.1292281344072899,1.229949475225775,1.811528760881946,4.5421572695468235,3.8462459523228376,3.1490465381173216,3.8357145065495075,3.811071108941502,4.098623708404524,3.3439155479619234,1.9556259051338378,1.395881295256692,4.040439427223172,1.9279113172239852,2.968058091286307,2.887265234724595,2.157036286713856,1.6544309657472949,1.7264522821576764,3.606016353429338,2.077407696688634,3.1755915710682614,3.2351789113985845,2.8655587014888946,2.5635456024733543,1.3387578716133757,1.6296262305752176,1.9999256366446996,3.3010548368725083,2.5592641770401108,3.611282401757383,3.361959401187861,3.077491416483606,3.86480872182898,4.049766902611667,3.7132939549263684,2.2159384102188593,2.709275730209096,1.3619703034740867,4.293169392238223,2.9079095272963955,3.5386896916442927,2.884371003173053,3.2050777804897894,3.2431286307053946,1.3938084777479458,1.4210373443983402,1.1537311040598812,2.7313498494833617,3.031539744528517,2.594082987551867,1.869195264827923,1.9511807826865184,2.580805792856562,2.3783099829143275,3.2019337726791957,2.6985854690423885,2.2455373850785127,1.923889024489464,1.6836660971442519,2.8063784883247904,1.3411601985192418,2.150640305914897,3.2193776747213407,1.3813737694247823,1.3929929216499877,3.2093733626230576,3.257306972581564,3.4989796599137577,2.4038664063135626,2.3747917175168824,1.5321479944674965,3.075116508013994,1.8088113253600195,2.8746622732080382,11.351176586909235
"Flint, MI",2.8398924182586622,4.557371440448971,3.616022139919251,1.8795228170291567,3.7858777863859965,1.7055902256823063,3.3387337288914924,2.130358143900027,3.573417213078614,2.620293424790411,2.0525329642297008,1.7233006430969433,1.884461741715639,1.462173223610035,2.0754978238002555,1.2061536787538658,1.2463357268381172,1.8730672322896391,4.5939380743624145,3.9013725049287302,3.161964957200355,3.914410218375818,3.8712219944193547,4.185302935822578,3.394241186548503,2.069699854500104,1.4408777013535898,4.032383436317026,2.0251888601248402,3.070475898036696,2.9676290760441666,2.201819491947116,1.632191757525368,1.767826911811946,3.612434896669879,2.045937110661804,3.1783778777171006,3.1870367749412645,3.0044736714473776,2.4124347580985495,1.3323665904524356,1.568427224857177,1.8890206565761543,3.152174332180672,2.806219389908228,3.3868414932950373,3.2943836095311876,2.8859622771048667,3.932349328873856,4.202308881792358,3.806000403116595,2.209149316906332,2.7098807058319636,1.4535890163325207,4.270467297166216,2.967936581571273,3.5908993562731872,2.9507090380000376,3.1912060272229676,3.324928607421125,1.4462113338750213,1.4533238380479079,1.1865582597960482,2.7765480559072326,3.0882181081234292,2.63039041527308,1.819820033635041,1.9091768548087402,2.533825195417068,2.415977453814806,3.227098045514383,2.706504295711217,2.326641440385984,2.0066100287850444,1.7753550354931567,2.833143698468787,1.3868665778550417,2.1503771155747877,3.3277530501439254,1.4307809596694443,1.5236563934921863,3.1725627696629566,3.2555688888468977,3.5393575644199218,2.4383780855740946,2.4108213689587625,1.5783668990885786,3.0835378772132045,1.8276241063723915,2.9935251475469724,10.492088432688512
"Florence, SC",2.8839069634703196,4.539841739310917,3.6100246471564965,1.9333989726027399,3.7223915525114153,1.7049854711498547,3.310523816936488,2.146115867579909,3.5512048567870487,2.6968882316313825,2.107997094229971,1.7932324097135741,1.9419681403071816,1.5125788709007888,2.0946798464092984,1.1916147779161477,1.2689471772519718,1.9081763698630136,4.610842673308427,3.9325843192195933,3.155717880863429,3.9548492631797427,3.8622641656288916,4.202440846824408,3.402972706517227,2.0603510273972603,1.5210676110419261,3.9918695516811957,2.0997846616853466,3.0861278019925282,2.9378920195101705,2.1825015566625154,1.6646536425902865,1.830790784557908,3.5787424761311746,2.0032067247820673,3.2089886882523873,3.210063304275633,3.0331361560813614,2.449982617268576,1.3452109277708593,1.5628030303030305,1.912438511830635,3.1427521793275215,2.7991409817351602,3.370559101286841,3.3573705375674554,2.8469756641760067,3.957167133665421,4.175917911996679,3.8926738273142383,2.240433789954338,2.8560663138231632,1.4767035076795352,4.283066884599419,2.949818908260689,3.550433789954338,2.949459319219593,3.1968062474055627,3.324346720630967,1.5270649128268992,1.5075814653383148,1.195641604400166,2.757917704441677,3.088853258613532,2.636192403486924,1.8204932025736822,1.9294738480697384,2.559629514321295,2.4098077521793275,3.236415784557908,2.6775866542133664,2.3939793482772935,2.0753468762972185,1.8110865504358655,2.7943319323370694,1.3932129514321294,2.1915877957658783,3.3229618098796183,1.5027130033208802,1.5363039643005396,3.1446982669157326,3.2431685865504356,3.503630396430054,2.4451032586135324,2.421508665421337,1.5863805002075548,3.098557492735575,1.8766290473225404,2.992156496471565,10.44256429370108
"Florence-Muscle Shoals, AL",2.880309233891426,4.502132335531879,3.584947319465584,1.9858882969727716,3.6737650093015386,1.6439747167258583,3.301858024691358,2.126933451716557,3.3428341789277867,2.7547627261965157,1.9313684255031287,1.848580754270252,2.1046045154743784,1.6009876543209878,2.2766169457128362,1.1733922712667006,1.3236398613225098,1.95163123625909,4.593394723490614,3.875768476238796,3.1072803991205817,3.9142402333840693,3.8512447150346696,4.18648545577541,3.3816801961779133,2.0857665313715543,1.5931675122611197,3.86879299847793,2.205041180449856,2.9240521731777442,2.933169372568916,2.254420767799763,1.6992349906984612,1.952257145273127,3.605254862168104,1.991695078640284,3.205469051243024,3.26077253509217,3.1064923050904785,2.539201420598681,1.420716049382716,1.6284268560798243,1.94676822256046,3.200163791645527,2.6407585827836972,3.541628445797396,3.4761135633350246,2.9587919837645864,3.8770531033316424,4.0922750718755285,3.83951902587519,2.366099526467106,3.00559318450871,1.5190772027735497,4.2527937595129375,2.8988710468459327,3.5108877896161,2.90274057162185,3.1536697108066973,3.2797803991205816,1.5966429900219854,1.5849057162185016,1.2551534753932014,2.7168908337561306,3.054273465246068,2.56401310671402,1.8179479959411464,1.9280364451209202,2.533886013867749,2.428665736512768,3.1901841704718414,2.649131574496871,2.4293180280737356,2.1589895991882293,1.7781247251818029,2.7613863521055304,1.3625141214273633,2.2552764248266532,3.2450788939624555,1.5885607982411636,1.4789225435481141,3.0851171148317267,3.176014459665145,3.4541761373245388,2.405983088110942,2.3772092000676475,1.5817441231185523,3.0641982918992055,1.9338176052765093,2.8851651445966517,10.79277450338354
"Fond du Lac, WI",2.8541867585151164,4.509207807118255,3.552550707998469,1.9947608113279756,3.6492537313432836,1.6263483862737593,3.2463266998341624,2.12154930475826,3.3862858783008036,2.807462048730706,1.8304554152315347,1.825403750478377,2.1622209465493047,1.6052449292001532,2.223676489348131,1.133253603775992,1.3637351703023346,1.9900465620614873,4.564952162265595,3.9061359867330014,3.0969313687970406,3.9043321852277075,3.862142492664881,4.158760683760684,3.3291535910192622,2.218772164816941,1.6468427095292766,3.8349202704426584,2.2593015690776888,2.963005485393545,2.9818580176042864,2.374638346727899,1.7710881489985968,1.9641370072713358,3.5073287409108302,2.036220818982013,3.1749515244291366,3.218957775226432,3.1489137645107794,2.518325679295829,1.4256659012629163,1.642201173619084,1.9633613981375175,3.201681974741676,2.7245567036611815,3.4612271973466004,3.450146702385508,2.9037976782752906,3.9158043117744614,4.040176680699068,3.831887995917847,2.415349534379385,2.904571373899732,1.4861812731215716,4.205105243015691,2.902618318663095,3.4853221074116596,2.922259854573287,3.15027682102309,3.282944890929966,1.6499878811072841,1.5802825615512182,1.2256250797295574,2.7355817068503634,3.0451058808521494,2.5836133435387167,1.833015052940426,1.9309076412807757,2.5166003316749586,2.418315473912489,3.185468809797168,2.649314963643322,2.434626227835183,2.1770193902283457,1.7515926776374537,2.751456818471744,1.3549221839520347,2.2332236254624314,3.26699196326062,1.6184806735553006,1.4256697282816686,3.0348290598290597,3.172683377981885,3.438117744610282,2.4065697155249395,2.3722241357315985,1.5827503508100524,3.082423778543182,1.9597582599821408,2.9204866692180125,10.62032786885246
"Fort Collins, CO",2.8173964781966006,4.513807154471545,3.6130844740083767,1.8734414129095838,3.7038079453067256,1.624341421532397,3.2272956319290467,2.117094544222715,3.5894347499384085,2.5784447831978317,1.9355714917467357,1.7507692374969204,1.9026320497659523,1.4955980832717417,2.1112794222714957,1.1998119807834442,1.26676551736881,1.8696693557526485,4.591673670854891,3.9261866999260904,3.1029053781719633,3.859728167036216,3.830832007883715,4.151611573047549,3.3054788778024142,2.0497417208672086,1.4506678787878786,4.003463747228381,2.023513025375708,3.04462992609017,3.002057572062084,2.2168757846760285,1.6549951428923382,1.7630798817442719,3.5570779194382856,2.1272161419068736,3.2046718649913775,3.182646613697955,2.977170921409214,2.415598474993841,1.354834783197832,1.579389411185021,1.8958143298842078,3.134817690317812,2.7990200788371524,3.3916541882237006,3.286636213353043,2.860565192165558,3.9432469302783937,4.175948243409707,3.784603770633161,2.22221495072678,2.7584698903670852,1.4642339443212613,4.251319864498645,3.0003164055186007,3.586746661739345,2.991966926582902,3.1766795577728506,3.3560403978812516,1.4640226656812023,1.488945946045824,1.1692955481645726,2.7771568341956145,3.115323032766691,2.6583411443705347,1.8633753954175907,1.9522532273959103,2.571758945553092,2.4866780130574035,3.2212994222714952,2.703795406504065,2.3248260790835182,1.9906077666913033,1.8769990638088199,2.837607872628726,1.4221685809312639,2.1981118920916485,3.3480917627494455,1.4369723897511704,1.6288704188223702,3.1422832495688597,3.236272304754866,3.5346165434836165,2.500351810790835,2.4633488654841096,1.6262527888642522,3.095874386548411,1.8346043483616654,3.011604699433358,10.316977906365072
"Fort Smith, AR-OK",2.9406759507687066,4.482131489289213,3.600089838592905,1.9626584259614155,3.709821664324347,1.7136488011583833,3.332771197989864,2.175038328861633,3.4379506622375535,2.731519696776117,1.955066777394489,1.8143266257825477,2.05548850134151,1.5327802265661599,2.1579515139900343,1.1602540138835655,1.327107342106384,1.9627262893403177,4.555812295047059,3.898644883096972,3.1467290788296918,3.966492483284358,3.8739544738299054,4.179950044717005,3.39000042587624,2.19572398960862,1.5585088582257998,3.9096548698948084,2.146321259741919,3.017952536093011,2.9873384225544055,2.3053410203994718,1.7051630254248114,1.9926086197351047,3.54588024360121,2.0422283335462716,3.2413674673139985,3.2543796473744733,3.103286082364465,2.492689238107406,1.3619831140070695,1.5975674375026616,1.896232741365359,3.20181314679954,2.7822003321834674,3.4232147480942037,3.403640560453132,2.867267748392317,3.900257868063541,4.1170818960010225,3.915732379370555,2.4111595758272646,2.912904050083046,1.5009629913547125,4.244628593330778,2.9347972403219624,3.518887994548784,2.942863165963971,3.1903126144542395,3.3132423235807673,1.591346088326732,1.5418918487287594,1.1967118095481453,2.7698586516758232,3.091583109748307,2.6262378731740554,1.866087709211703,1.9568929773007964,2.569545632639155,2.4288328222818447,3.245165687151314,2.6849411226097697,2.4531546782505003,2.161765086665815,1.7815515949065202,2.7803501767386396,1.370186831906648,2.2427269494484903,3.2877700268302035,1.5613776031685191,1.4653533921042545,3.100805331970529,3.2222718155104126,3.4773599718921684,2.4354898002640435,2.4120741663472596,1.5647690047272262,3.1090835782121715,1.9461061922405347,2.952664941867893,10.393076842873528
"Fort Wayne, IN",2.888301828330981,4.490737521900338,3.57964401440144,1.94952209665411,3.6592290710552535,1.6362222314824075,3.242351603678886,2.1576197119711975,3.525184783293144,2.7273161797661247,1.929193976805088,1.8327242057539086,2.0465938075289007,1.5450131253866128,2.166924381327022,1.1896467850488752,1.2922086560507902,1.9368596489278558,4.583534092298119,3.928116748711908,3.0956403547762186,3.899701673871091,3.837190157904679,4.191966865205039,3.363122969704378,2.1108843662143992,1.5760177184385107,3.9357993984583644,2.18774305578706,3.028879462020276,2.975944564826853,2.2299301115296717,1.7107949776459126,1.896812749793498,3.5450073081382207,2.02114583865794,3.2118125294010884,3.2101090442377576,3.0689530008556414,2.446650546536135,1.3759322821171007,1.5899923862756646,1.8893315461175746,3.1489129746307967,2.8244972682453433,3.3690403484792926,3.3819323895352498,2.8422460394187565,3.9394890748334093,4.150703462938886,3.868801178265975,2.2907757034962755,2.9176382156734193,1.5046829349601627,4.2466030436376965,2.941004672689491,3.538688848514481,2.955443936986291,3.169772688379949,3.3287119582328604,1.5870849399754792,1.5659398384282872,1.2286244494819851,2.7310230856418976,3.085290162349568,2.6029276927692773,1.8424122782648633,1.9421144744104042,2.531709144988573,2.4264518433324813,3.205206315075952,2.6668650327995764,2.420634800517089,2.1222689787497266,1.8455959633000336,2.7912869453612026,1.400994329062536,2.22955257747997,3.313149422349643,1.5602304360065635,1.5427683546132391,3.074113900278917,3.2013907742626113,3.4873346056827907,2.4609600460046,2.4269010845528993,1.6055384408811253,3.072818591118371,1.925608777544421,2.970062500694514,10.300610139944796
"Fresno, CA",2.865457968118086,4.391299671109572,3.572182141302238,1.8623568020520247,3.591287356864473,1.664521796465608,3.2150053325360233,2.19948394679004,3.3503775934872353,2.694716306041198,1.91239732533925,1.7073961262267823,1.8684560288710192,1.476976670286035,2.1037098425837044,1.1998087179567878,1.2850725630897866,1.939112735980193,4.553123296667558,3.8651663047298324,3.0202202789536354,3.8037925892121844,3.7680495926899247,4.105345129851396,3.2880954700195653,2.173049247014021,1.6433895751700842,3.7554193221814822,2.166970355799644,2.9455128886231186,2.89916685760146,2.3831124144334113,1.7569733756117518,1.9356215357661783,3.4509553878756405,2.0502011676397,3.150272149222885,3.202286033434571,2.934784501759852,2.464475132841309,1.332185373030985,1.5711412308999637,1.9075204877229976,3.1808440928236843,2.798857994869939,3.3732002968931134,3.4040060511642305,2.8244714090882863,3.87930704098279,4.028336251908036,3.786971584811242,2.3687277180669426,2.7556222811462385,1.4668886472479687,4.202613455657493,2.8826781815034543,3.49241573008954,2.8832907501534297,3.157818838025398,3.2878538965909745,1.5543628967535839,1.5305861063464836,1.165503151997734,2.694327042976065,3.0257621665853622,2.582047881095882,1.7690980261328886,1.861067502793208,2.5156185962096296,2.3514075749707564,3.184120263217251,2.6280898332467832,2.3484946580221466,2.063468547164566,1.730053075676271,2.7380135999076796,1.3495046815742677,2.156026912364077,3.2505950288762646,1.519977657481864,1.5220212713949255,3.04883732670307,3.1790673847703275,3.449093408028703,2.3745745783960426,2.3149111612926916,1.497692707235065,3.0257347333469715,1.841955112488919,2.9321231094045874,10.74506118058357
